code_module_x,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_assessment,number_of_assessments_taken,code_module_y,date_registration,date_unregistration,total_click_count,total_click_sum,total_click_average
GGG,2014B,632633,M,North Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,,,GGG,-12,25,28,56,2
GGG,2014B,632638,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,68.2,5,GGG,-10,,62,179,2.8870967741935485
GGG,2014B,632640,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,67.28571428571429,7,GGG,-8,,308,906,2.9415584415584415
GGG,2014B,632667,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,Y,Pass,88.77777777777777,9,GGG,-23,,202,694,3.4356435643564356
GGG,2014B,632673,F,North Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,83.5,8,GGG,-15,,117,370,3.1623931623931623
GGG,2014B,632675,F,South East Region,Lower Than A Level,10月20日,35-55,0,30,Y,Pass,85.88888888888889,9,GGG,-17,,188,857,4.558510638297872
GGG,2014B,632687,F,North Region,No Formal quals,10月20日,0-35,0,30,N,Pass,61.22222222222222,9,GGG,-8,,135,297,2.2
GGG,2014B,632936,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,81.44444444444444,9,GGG,-28,,388,1544,3.979381443298969
GGG,2014B,632959,M,North Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,83.11111111111111,9,GGG,-24,,299,1009,3.3745819397993313
GGG,2014B,632966,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,70.33333333333333,3,GGG,-10,164,46,106,2.3043478260869565
GGG,2014B,632989,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,85.66666666666667,9,GGG,-10,,253,812,3.2094861660079053
GGG,2014B,633026,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn,90.16666666666667,6,GGG,-27,180,140,464,3.3142857142857145
GGG,2014B,633096,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,73.75,4,GGG,-8,,165,479,2.903030303030303
GGG,2014B,633098,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,88.625,8,GGG,-10,,155,481,3.1032258064516127
GGG,2014B,633118,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,76.88888888888889,9,GGG,-15,,474,1443,3.0443037974683542
GGG,2014B,633123,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass,86.875,8,GGG,-10,,56,130,2.3214285714285716
GGG,2014B,633209,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,73.88888888888889,9,GGG,-25,,123,345,2.8048780487804876
GGG,2014B,633285,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Fail,87,7,GGG,-17,,255,731,2.8666666666666667
GGG,2014B,633389,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,Y,Fail,57.5,4,GGG,-15,,70,256,3.657142857142857
GGG,2014B,633417,M,London Region,A Level or Equivalent,10月20日,35-55,0,30,N,Pass,81.57142857142857,7,GGG,-12,,446,1235,2.7690582959641254
GGG,2014B,633429,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,92.77777777777777,9,GGG,-13,,241,742,3.078838174273859
GGG,2014B,633435,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,65,1,GGG,-15,,20,33,1.65
GGG,2014B,633436,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,,,GGG,-12,,34,82,2.411764705882353
GGG,2014B,633448,F,Yorkshire Region,A Level or Equivalent,10月20日,0-35,0,30,N,Fail,,,GGG,-6,,22,35,1.5909090909090908
GGG,2014B,633453,F,South West Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,81.875,8,GGG,-25,,193,829,4.295336787564767
GGG,2014B,633459,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,68.66666666666667,9,GGG,-11,,222,1216,5.4774774774774775
GGG,2014B,633464,M,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,95,9,GGG,-17,,195,556,2.8512820512820514
GGG,2014B,633474,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,77.88888888888889,9,GGG,-24,,183,603,3.2950819672131146
GGG,2014B,633498,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,75,2,GGG,-23,,75,202,2.6933333333333334
GGG,2014B,633514,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,80.875,8,GGG,-15,,92,272,2.9565217391304346
GGG,2014B,633515,F,London Region,Lower Than A Level,10月20日,0-35,0,30,N,Fail,,,GGG,-4,,7,10,1.4285714285714286
GGG,2014B,633569,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,,,GGG,-1,,,,
GGG,2014B,633585,F,Scotland,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,86.66666666666667,6,GGG,-10,,102,314,3.0784313725490198
GGG,2014B,633588,F,South East Region,HE Qualification,90-100%,0-35,0,30,N,Pass,87.85714285714286,7,GGG,-8,,201,649,3.228855721393035
GGG,2014B,633608,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,70.57142857142857,7,GGG,-12,,124,412,3.3225806451612905
GGG,2014B,633609,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,92.66666666666667,9,GGG,-10,,135,555,4.111111111111111
GGG,2014B,633643,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,85,7,GGG,-13,,243,1092,4.493827160493828
GGG,2014B,633660,F,North Western Region,Lower Than A Level,10月20日,0-35,0,30,N,Pass,82.66666666666667,9,GGG,-24,,363,1337,3.683195592286501
GGG,2014B,633666,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,72.5,8,GGG,-10,,156,592,3.7948717948717947
GGG,2014B,633682,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,74.33333333333333,9,GGG,-10,,151,425,2.814569536423841
GGG,2014B,633683,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Pass,68.88888888888889,9,GGG,2,,92,208,2.260869565217391
GGG,2014B,633685,F,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,83.11111111111111,9,GGG,-24,,717,2865,3.99581589958159
GGG,2014B,633690,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,84.85714285714286,7,GGG,-17,,156,484,3.1025641025641026
GGG,2014B,633747,F,West Midlands Region,Lower Than A Level,10月20日,35-55,0,30,N,Pass,85.44444444444444,9,GGG,-10,,144,565,3.923611111111111
GGG,2014B,633749,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,,,GGG,-5,,21,72,3.4285714285714284
GGG,2014B,633923,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,91.33333333333333,9,GGG,-11,,353,949,2.688385269121813
GGG,2014B,633956,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,Distinction,86.28571428571429,7,GGG,-24,,167,651,3.8982035928143715
GGG,2014B,633967,F,North Region,Lower Than A Level,10月20日,0-35,0,30,N,Fail,,,GGG,-5,,7,16,2.2857142857142856
GGG,2014B,633979,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,82.77777777777777,9,GGG,-13,,403,902,2.238213399503722
GGG,2014B,634018,M,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,85.66666666666667,9,GGG,-10,,161,916,5.6894409937888195
GGG,2014B,634027,M,Yorkshire Region,A Level or Equivalent,10月20日,35-55,0,30,N,Pass,52.75,8,GGG,-8,,27,53,1.962962962962963
GGG,2014B,634054,M,East Anglian Region,A Level or Equivalent,10月20日,0-35,0,30,N,Fail,,,GGG,-4,,,,
GGG,2014B,634061,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,90.55555555555556,9,GGG,-23,,202,749,3.707920792079208
GGG,2014B,634066,M,London Region,A Level or Equivalent,10月20日,0-35,0,30,N,Fail,74,2,GGG,-23,,41,111,2.707317073170732
GGG,2014B,634076,F,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,Distinction,94.77777777777777,9,GGG,-17,,257,1202,4.6770428015564205
GGG,2014B,634234,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,90,9,GGG,-11,,636,2876,4.522012578616352
GGG,2014B,634258,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,73,9,GGG,-17,,286,1005,3.513986013986014
GGG,2014B,634273,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,71,1,GGG,-7,,86,378,4.395348837209302
GGG,2014B,634311,F,East Anglian Region,Lower Than A Level,10月20日,35-55,0,30,N,Fail,45,1,GGG,-15,,14,22,1.5714285714285714
GGG,2014B,634316,F,North Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,82.11111111111111,9,GGG,-15,,228,649,2.8464912280701755
GGG,2014B,634320,F,North Western Region,Lower Than A Level,10月20日,35-55,0,30,Y,Pass,76,9,GGG,-23,,95,202,2.126315789473684
GGG,2014B,634323,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,90.66666666666667,9,GGG,-12,,326,1422,4.361963190184049
GGG,2014B,634340,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,60,1,GGG,-17,,38,75,1.9736842105263157
GGG,2014B,634344,M,London Region,Lower Than A Level,80-90%,0-35,0,30,Y,Fail,51.666666666666664,3,GGG,-15,,120,426,3.55
GGG,2014B,634345,M,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Fail,92.5,2,GGG,-15,,5,26,5.2
GGG,2014B,634347,F,North Region,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn,75,1,GGG,-11,89,22,44,2
GGG,2014B,634369,F,London Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,87.85714285714286,7,GGG,-12,,405,1993,4.920987654320988
GGG,2014B,634404,F,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,Distinction,89.5,8,GGG,-23,,178,907,5.095505617977528
GGG,2014B,634444,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,78.88888888888889,9,GGG,-11,,106,280,2.641509433962264
GGG,2014B,634461,F,East Midlands Region,Lower Than A Level,10月20日,35-55,0,30,Y,Fail,51.5,8,GGG,-5,,112,363,3.2410714285714284
GGG,2014B,634470,F,South Region,A Level or Equivalent,,0-35,0,30,N,Distinction,89.22222222222223,9,GGG,-22,,120,327,2.725
GGG,2014B,634494,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,53.666666666666664,3,GGG,-1,,52,131,2.519230769230769
GGG,2014B,634498,F,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,54.888888888888886,9,GGG,-5,,136,394,2.8970588235294117
GGG,2014B,634503,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,84.77777777777777,9,GGG,-1,,189,527,2.7883597883597884
GGG,2014B,634529,M,North Western Region,Lower Than A Level,10月20日,0-35,0,30,N,Distinction,87.55555555555556,9,GGG,-22,,102,413,4.049019607843137
GGG,2014B,634530,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,85,9,GGG,-10,,198,586,2.95959595959596
GGG,2014B,634547,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,83.57142857142857,7,GGG,-10,,72,257,3.5694444444444446
GGG,2014B,634551,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,76.11111111111111,9,GGG,-11,,158,520,3.2911392405063293
GGG,2014B,634562,F,London Region,A Level or Equivalent,10月20日,0-35,0,30,N,Fail,,,GGG,-8,,26,97,3.730769230769231
GGG,2014B,634569,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,83.57142857142857,7,GGG,-11,,267,881,3.299625468164794
GGG,2014B,634583,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,82.85714285714286,7,GGG,-15,,179,701,3.916201117318436
GGG,2014B,634746,M,London Region,Lower Than A Level,10月20日,35-55,0,30,N,Pass,86.66666666666667,9,GGG,-8,,136,354,2.6029411764705883
GGG,2014B,634751,F,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,91.125,8,GGG,-10,,112,340,3.0357142857142856
GGG,2014B,634789,F,South East Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn,,,GGG,-12,45,94,234,2.4893617021276597
GGG,2014B,634822,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,55,1,GGG,-11,,99,368,3.717171717171717
GGG,2014B,634848,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,82,6,GGG,-8,,124,285,2.2983870967741935
GGG,2014B,634899,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,Fail,,,GGG,-11,,72,174,2.4166666666666665
GGG,2014B,634933,F,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,,,GGG,-12,,9,20,2.2222222222222223
GGG,2014B,634968,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,65,1,GGG,-11,,59,221,3.7457627118644066
GGG,2014B,634986,F,East Midlands Region,A Level or Equivalent,10月20日,35-55,0,30,N,Pass,87.77777777777777,9,GGG,-11,,324,1178,3.6358024691358026
GGG,2014B,635017,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,,,GGG,-15,-12,,,
GGG,2014B,635035,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,93.55555555555556,9,GGG,-15,,513,1908,3.719298245614035
GGG,2014B,635052,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,71.77777777777777,9,GGG,-17,,73,209,2.863013698630137
GGG,2014B,635233,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,75.44444444444444,9,GGG,-5,,105,288,2.742857142857143
GGG,2014B,635506,F,London Region,A Level or Equivalent,10月20日,35-55,0,30,N,Pass,78.55555555555556,9,GGG,-1,,275,934,3.3963636363636365
GGG,2014B,635813,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,80.88888888888889,9,GGG,-4,,74,175,2.364864864864865
GGG,2014B,635885,M,South Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,52.5,2,GGG,-7,,21,32,1.5238095238095237
GGG,2014B,1338955,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Withdrawn,,,GGG,-12,38,3,7,2.3333333333333335
GGG,2014B,1413027,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,90,9,GGG,-22,,411,1831,4.454987834549878
GGG,2014B,1422737,F,South West Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,77.11111111111111,9,GGG,-17,,141,326,2.3120567375886525
GGG,2014B,1860171,M,East Anglian Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,92.66666666666667,9,GGG,-45,,303,723,2.386138613861386
GGG,2014B,1882021,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,86.66666666666667,9,GGG,-10,,256,968,3.78125
GGG,2014B,1897611,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,92.88888888888889,9,GGG,-17,,357,804,2.2521008403361344
GGG,2014B,1986312,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Withdrawn,,,GGG,-10,88,5,6,1.2
GGG,2014B,1994632,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass,88.66666666666667,9,GGG,-140,,193,662,3.430051813471503
GGG,2014B,2011327,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn,,,GGG,-24,10,,,
GGG,2014B,2067555,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,70.71428571428571,7,GGG,-25,,66,214,3.242424242424242
GGG,2014B,2081937,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction,83.88888888888889,9,GGG,-57,,324,851,2.626543209876543
GGG,2014B,2082945,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,84,9,GGG,-17,,159,541,3.40251572327044
GGG,2014B,2135315,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,86.55555555555556,9,GGG,-79,,90,396,4.4
GGG,2014B,2237813,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,70,1,GGG,-8,,12,32,2.6666666666666665
GGG,2014B,2252963,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,90,9,GGG,-65,,166,517,3.1144578313253013
GGG,2014B,2262510,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Distinction,70,7,GGG,-17,,113,329,2.911504424778761
GGG,2014B,2264282,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Withdrawn,77.5,2,GGG,-17,191,30,75,2.5
GGG,2014B,2272474,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,73.77777777777777,9,GGG,-15,,124,400,3.225806451612903
GGG,2014B,2322120,F,Yorkshire Region,HE Qualification,10月20日,35-55,0,30,N,Fail,,,GGG,-40,,4,8,2
GGG,2014B,2351589,F,South East Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,95.71428571428571,7,GGG,-36,,243,1087,4.473251028806584
GGG,2014B,2392554,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,Y,Pass,89.28571428571429,7,GGG,-8,,133,324,2.43609022556391
GGG,2014B,2410140,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Withdrawn,57.5,2,GGG,-17,220,13,28,2.1538461538461537
GGG,2014B,2445562,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,Y,Pass,85,7,GGG,-34,,96,350,3.6458333333333335
GGG,2014B,2452045,M,Yorkshire Region,A Level or Equivalent,10月20日,0-35,0,30,N,Pass,76.71428571428571,7,GGG,-21,,174,583,3.3505747126436782
GGG,2014B,2477545,F,South West Region,Lower Than A Level,20-30%,35-55,0,30,Y,Withdrawn,,,GGG,-116,33,24,54,2.25
GGG,2014B,2526485,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,82.66666666666667,9,GGG,-23,,371,1331,3.5876010781671157
GGG,2014B,2533407,F,East Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Pass,78.125,8,GGG,-15,,353,1187,3.3626062322946177
GGG,2014B,2546763,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Fail,,,GGG,-52,,9,18,2
GGG,2014B,2563715,F,London Region,A Level or Equivalent,10月20日,35-55,0,30,N,Pass,63.666666666666664,9,GGG,-11,,203,509,2.5073891625615765
GGG,2014B,2574822,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,,,GGG,-15,44,35,65,1.8571428571428572
GGG,2014B,2574825,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,50,1,GGG,-8,,42,127,3.0238095238095237
GGG,2014B,2577437,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,91.33333333333333,3,GGG,-15,156,65,249,3.830769230769231
GGG,2014B,2619903,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,,,GGG,-74,,8,14,1.75
GGG,2014B,2649914,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,86.88888888888889,9,GGG,-103,,219,817,3.730593607305936
GGG,2014B,2658277,F,South East Region,A Level or Equivalent,10月20日,0-35,0,30,N,Fail,81.66666666666667,9,GGG,-12,,80,443,5.5375
GGG,2014B,2672138,F,North Western Region,Lower Than A Level,10月20日,35-55,0,30,Y,Distinction,91.42857142857143,7,GGG,-71,,240,768,3.2
GGG,2014B,2677135,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,89.44444444444444,9,GGG,-113,,151,419,2.774834437086093
GGG,2014B,2682002,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,90,9,GGG,-92,,162,813,5.018518518518518
GGG,2014B,2689480,F,North Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,82.44444444444444,9,GGG,-11,,360,826,2.2944444444444443
GGG,2014B,2695362,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,75.55555555555556,9,GGG,-47,,143,564,3.944055944055944
GGG,2014J,31205,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,Y,Fail,90.5,4,GGG,-31,,135,381,2.8222222222222224
GGG,2014J,52702,F,Scotland,Lower Than A Level,20-30%,35-55,0,30,N,Pass,86.875,8,GGG,-12,,95,323,3.4
GGG,2014J,60162,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,74.22222222222223,9,GGG,4,,189,764,4.042328042328043
GGG,2014J,63949,F,Ireland,Lower Than A Level,30-40%,0-35,0,30,N,Pass,86.375,8,GGG,-99,,127,432,3.4015748031496065
GGG,2014J,91041,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,,,GGG,-3,95,,,
GGG,2014J,92103,F,West Midlands Region,A Level or Equivalent,10月20日,0-35,0,30,N,Withdrawn,,,GGG,-60,75,49,114,2.326530612244898
GGG,2014J,121182,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,81.57142857142857,7,GGG,-108,,51,92,1.803921568627451
GGG,2014J,125407,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,71.42857142857143,7,GGG,-52,,78,160,2.051282051282051
GGG,2014J,131314,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,58.57142857142857,7,GGG,-123,,64,292,4.5625
GGG,2014J,132932,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,Y,Pass,63.42857142857143,7,GGG,-4,,119,447,3.7563025210084033
GGG,2014J,140938,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,,,GGG,-49,-11,,,
GGG,2014J,141827,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,72.77777777777777,9,GGG,-114,,143,460,3.2167832167832167
GGG,2014J,181251,F,South Region,Lower Than A Level,50-60%,55<=,0,30,N,Fail,60,1,GGG,-44,,8,19,2.375
GGG,2014J,198167,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,90,9,GGG,-114,,496,2029,4.090725806451613
GGG,2014J,226879,F,Scotland,HE Qualification,80-90%,35-55,0,30,N,Distinction,93.88888888888889,9,GGG,-44,,287,1048,3.6515679442508713
GGG,2014J,226890,M,South West Region,A Level or Equivalent,10月20日,0-35,0,30,N,Pass,80.22222222222223,9,GGG,-23,,64,169,2.640625
GGG,2014J,232480,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,80,2,GGG,-51,,37,102,2.7567567567567566
GGG,2014J,237921,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction,87.22222222222223,9,GGG,-22,,637,2431,3.816326530612245
GGG,2014J,239751,F,East Midlands Region,Lower Than A Level,10月20日,35-55,1,30,N,Pass,80,7,GGG,-15,,200,994,4.97
GGG,2014J,260951,F,East Anglian Region,No Formal quals,70-80%,0-35,0,30,N,Fail,,,GGG,-11,,,,
GGG,2014J,263341,M,North Western Region,Lower Than A Level,10月20日,0-35,0,30,N,Pass,69.75,8,GGG,-121,,340,914,2.6882352941176473
GGG,2014J,275136,M,South West Region,Lower Than A Level,0-10%,35-55,0,30,Y,Pass,63.888888888888886,9,GGG,-2,,138,416,3.0144927536231885
GGG,2014J,276893,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass,79.875,8,GGG,-53,,195,894,4.584615384615384
GGG,2014J,290854,F,Scotland,A Level or Equivalent,10月20日,35-55,0,30,N,Pass,79.42857142857143,7,GGG,-58,,336,1166,3.4702380952380953
GGG,2014J,291937,F,Wales,HE Qualification,0-10%,35-55,0,30,N,Fail,,,GGG,-10,,52,147,2.826923076923077
GGG,2014J,302145,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Pass,77.22222222222223,9,GGG,-21,,203,605,2.980295566502463
GGG,2014J,302522,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Fail,88.75,4,GGG,-2,,97,310,3.195876288659794
GGG,2014J,308807,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,81.11111111111111,9,GGG,-94,,177,523,2.9548022598870056
GGG,2014J,313925,F,North Region,A Level or Equivalent,10月20日,35-55,0,30,N,Distinction,89.22222222222223,9,GGG,-29,,122,469,3.8442622950819674
